/home/hd/hd_hd/hd_gy283/.conda/envs/py311/bin/python
Python 3.11.12
Mon Sep  1 12:47:20 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-80GB          On  |   00000000:84:00.0 Off |                    0 |
| N/A   33C    P0             78W /  400W |       0MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
cuda
raw_inputs shape: (150000, 8)
outputs shape: (150000,)
inputs shape: (150000, 7)
Namespace(data_dir='/gpfs/bwfor/work/ws/hd_gy283-my_data/sm_batches_1e6_mixed_eps=0.6', num_batches=150, batch_size=128, normalize=1, hd=90, num_layers=10, num_epochs=1000, lr=0.001, save_name='sm_mixed_eps=0.6')
Epoch 498/1000 Train Loss: 0.0054405256Val Loss: 0.0031529737   LR: 1.00e-03
Epoch 499/1000 Train Loss: 0.0054346748Val Loss: 0.0026648492   LR: 1.00e-03
Epoch 500/1000 Train Loss: 0.0054660803Val Loss: 0.0035467061   LR: 1.00e-03
Epoch 501/1000 Train Loss: 0.0052291238Val Loss: 0.0029929757   LR: 1.00e-03
Epoch 502/1000 Train Loss: 0.0053748155Val Loss: 0.0033106735   LR: 1.00e-03
Epoch 503/1000 Train Loss: 0.0054353898Val Loss: 0.0027499736   LR: 1.00e-03
Epoch 504/1000 Train Loss: 0.0054883608Val Loss: 0.0024200523   LR: 1.00e-03
Epoch 505/1000 Train Loss: 0.0052272325Val Loss: 0.0031199687   LR: 1.00e-03
Epoch 506/1000 Train Loss: 0.0053773395Val Loss: 0.0024814894   LR: 1.00e-03
Epoch 507/1000 Train Loss: 0.0053528658Val Loss: 0.0030106973   LR: 1.00e-03
Epoch 508/1000 Train Loss: 0.0055486811Val Loss: 0.0032075785   LR: 1.00e-03
Epoch 509/1000 Train Loss: 0.0053112169Val Loss: 0.0027360596   LR: 1.00e-03
Epoch 510/1000 Train Loss: 0.0052273148Val Loss: 0.0025893182   LR: 1.00e-03
Epoch 511/1000 Train Loss: 0.0054080918Val Loss: 0.0031539748   LR: 1.00e-03
Epoch 512/1000 Train Loss: 0.0053008104Val Loss: 0.0025093835   LR: 1.00e-03
Epoch 513/1000 Train Loss: 0.0053268922Val Loss: 0.0025942385   LR: 1.00e-03
Epoch 514/1000 Train Loss: 0.0053582460Val Loss: 0.0030655563   LR: 1.00e-03
Epoch 515/1000 Train Loss: 0.0054760280Val Loss: 0.0027912514   LR: 1.00e-03
Epoch 516/1000 Train Loss: 0.0053611159Val Loss: 0.0025934852   LR: 1.00e-03
Epoch 517/1000 Train Loss: 0.0053662174Val Loss: 0.0026190039   LR: 1.00e-03
Epoch 518/1000 Train Loss: 0.0054863828Val Loss: 0.0028629149   LR: 1.00e-03
Epoch 519/1000 Train Loss: 0.0052567093Val Loss: 0.0026105490   LR: 1.00e-03
Epoch 520/1000 Train Loss: 0.0053052827Val Loss: 0.0029510041   LR: 1.00e-03
Epoch 521/1000 Train Loss: 0.0054292297Val Loss: 0.0026543619   LR: 1.00e-03
Epoch 522/1000 Train Loss: 0.0056667531Val Loss: 0.0028743863   LR: 1.00e-03
Epoch 523/1000 Train Loss: 0.0054328008Val Loss: 0.0029237530   LR: 1.00e-03
Epoch 524/1000 Train Loss: 0.0053497424Val Loss: 0.0027355411   LR: 1.00e-03
Epoch 525/1000 Train Loss: 0.0052598357Val Loss: 0.0036449474   LR: 1.00e-03
Epoch 526/1000 Train Loss: 0.0053808624Val Loss: 0.0028391933   LR: 1.00e-03
Epoch 527/1000 Train Loss: 0.0053577953Val Loss: 0.0023934347   LR: 1.00e-03
Epoch 528/1000 Train Loss: 0.0052387982Val Loss: 0.0030341085   LR: 1.00e-03
Epoch 529/1000 Train Loss: 0.0054068287Val Loss: 0.0028465533   LR: 1.00e-03
Epoch 530/1000 Train Loss: 0.0052292025Val Loss: 0.0026870467   LR: 1.00e-03
Epoch 531/1000 Train Loss: 0.0053207539Val Loss: 0.0025770020   LR: 1.00e-03
Epoch 532/1000 Train Loss: 0.0053186474Val Loss: 0.0026658789   LR: 1.00e-03
Epoch 533/1000 Train Loss: 0.0052620462Val Loss: 0.0029045432   LR: 1.00e-03
Epoch 534/1000 Train Loss: 0.0054458023Val Loss: 0.0025689699   LR: 1.00e-03
Epoch 535/1000 Train Loss: 0.0052917668Val Loss: 0.0031759840   LR: 1.00e-03
Epoch 536/1000 Train Loss: 0.0051786379Val Loss: 0.0026098070   LR: 1.00e-03
Epoch 537/1000 Train Loss: 0.0051506753Val Loss: 0.0031015851   LR: 1.00e-03
Epoch 538/1000 Train Loss: 0.0053931324Val Loss: 0.0028029077   LR: 1.00e-03
Epoch 539/1000 Train Loss: 0.0050769323Val Loss: 0.0029499248   LR: 1.00e-03
Epoch 540/1000 Train Loss: 0.0052304652Val Loss: 0.0029554978   LR: 1.00e-03
Epoch 541/1000 Train Loss: 0.0054770410Val Loss: 0.0033186121   LR: 1.00e-03
Epoch 542/1000 Train Loss: 0.0052892706Val Loss: 0.0026484404   LR: 1.00e-03
Epoch 543/1000 Train Loss: 0.0054966643Val Loss: 0.0036093899   LR: 1.00e-03
Epoch 544/1000 Train Loss: 0.0053022949Val Loss: 0.0025524426   LR: 1.00e-03
Epoch 545/1000 Train Loss: 0.0052186225Val Loss: 0.0027300637   LR: 1.00e-03
Epoch 546/1000 Train Loss: 0.0052544987Val Loss: 0.0029723470   LR: 1.00e-03
Epoch 547/1000 Train Loss: 0.0052753660Val Loss: 0.0028772956   LR: 1.00e-03
Epoch 548/1000 Train Loss: 0.0053000039Val Loss: 0.0025893532   LR: 1.00e-03
Epoch 549/1000 Train Loss: 0.0052426545Val Loss: 0.0025347774   LR: 1.00e-03
Epoch 550/1000 Train Loss: 0.0053617175Val Loss: 0.0027224307   LR: 1.00e-03
Epoch 551/1000 Train Loss: 0.0049701590Val Loss: 0.0028909762   LR: 1.00e-03
Epoch 552/1000 Train Loss: 0.0052311913Val Loss: 0.0030523015   LR: 1.00e-03
Epoch 553/1000 Train Loss: 0.0050133296Val Loss: 0.0027078339   LR: 1.00e-03
Epoch 554/1000 Train Loss: 0.0050630418Val Loss: 0.0028771128   LR: 1.00e-03
Epoch 555/1000 Train Loss: 0.0053207852Val Loss: 0.0029700095   LR: 1.00e-03
Epoch 556/1000 Train Loss: 0.0051467128Val Loss: 0.0030779568   LR: 1.00e-03
Epoch 557/1000 Train Loss: 0.0051795105Val Loss: 0.0029145705   LR: 1.00e-03
Epoch 558/1000 Train Loss: 0.0051879061Val Loss: 0.0027228650   LR: 1.00e-03
Epoch 559/1000 Train Loss: 0.0052757788Val Loss: 0.0031057222   LR: 1.00e-03
Epoch 560/1000 Train Loss: 0.0053143419Val Loss: 0.0034140263   LR: 1.00e-03
Epoch 561/1000 Train Loss: 0.0052631737Val Loss: 0.0029995814   LR: 1.00e-03
Epoch 562/1000 Train Loss: 0.0052779477Val Loss: 0.0032588440   LR: 1.00e-03
Epoch 563/1000 Train Loss: 0.0053295103Val Loss: 0.0032287813   LR: 1.00e-03
Epoch 564/1000 Train Loss: 0.0050408420Val Loss: 0.0034035050   LR: 1.00e-03
Epoch 565/1000 Train Loss: 0.0051566402Val Loss: 0.0026977450   LR: 1.00e-03
Epoch 566/1000 Train Loss: 0.0050251337Val Loss: 0.0026789422   LR: 1.00e-03
Epoch 567/1000 Train Loss: 0.0050750099Val Loss: 0.0032064089   LR: 1.00e-03
Epoch 568/1000 Train Loss: 0.0052825375Val Loss: 0.0029090422   LR: 1.00e-03
Epoch 569/1000 Train Loss: 0.0051554360Val Loss: 0.0024802007   LR: 1.00e-03
Epoch 570/1000 Train Loss: 0.0049895351Val Loss: 0.0030162051   LR: 1.00e-03
Epoch 571/1000 Train Loss: 0.0052345162Val Loss: 0.0029359291   LR: 1.00e-03
Epoch 572/1000 Train Loss: 0.0051827450Val Loss: 0.0028369429   LR: 1.00e-03
Epoch 573/1000 Train Loss: 0.0052344876Val Loss: 0.0038821763   LR: 1.00e-03
Epoch 574/1000 Train Loss: 0.0050600381Val Loss: 0.0031059736   LR: 1.00e-03
Epoch 575/1000 Train Loss: 0.0051267820Val Loss: 0.0032997655   LR: 1.00e-03
Epoch 576/1000 Train Loss: 0.0051981233Val Loss: 0.0034256257   LR: 1.00e-03
Epoch 577/1000 Train Loss: 0.0051433875Val Loss: 0.0032516718   LR: 1.00e-03
Epoch 578/1000 Train Loss: 0.0051427532Val Loss: 0.0034412285   LR: 1.00e-03
Epoch 579/1000 Train Loss: 0.0050331116Val Loss: 0.0028478866   LR: 1.00e-03
Epoch 580/1000 Train Loss: 0.0049743418Val Loss: 0.0028105136   LR: 1.00e-03
Epoch 581/1000 Train Loss: 0.0051918715Val Loss: 0.0031282249   LR: 1.00e-03
Epoch 582/1000 Train Loss: 0.0052006116Val Loss: 0.0032798851   LR: 1.00e-03
Epoch 583/1000 Train Loss: 0.0050442066Val Loss: 0.0025746714   LR: 1.00e-03
Epoch 584/1000 Train Loss: 0.0051305554Val Loss: 0.0032294248   LR: 1.00e-03
Epoch 585/1000 Train Loss: 0.0051742521Val Loss: 0.0027394546   LR: 1.00e-03
Epoch 586/1000 Train Loss: 0.0048981865Val Loss: 0.0033927336   LR: 1.00e-03
Epoch 587/1000 Train Loss: 0.0050369401Val Loss: 0.0028799327   LR: 1.00e-03
Epoch 588/1000 Train Loss: 0.0051144714Val Loss: 0.0026393789   LR: 1.00e-03
Epoch 589/1000 Train Loss: 0.0049154246Val Loss: 0.0028067116   LR: 1.00e-03
Epoch 590/1000 Train Loss: 0.0052018168Val Loss: 0.0026823521   LR: 1.00e-03
Epoch 591/1000 Train Loss: 0.0049553819Val Loss: 0.0027070460   LR: 1.00e-03
Epoch 592/1000 Train Loss: 0.0050066615Val Loss: 0.0028433536   LR: 1.00e-03
Epoch 593/1000 Train Loss: 0.0049455744Val Loss: 0.0027630826   LR: 1.00e-03
Epoch 594/1000 Train Loss: 0.0050745120Val Loss: 0.0026536263   LR: 1.00e-03
Epoch 595/1000 Train Loss: 0.0049504091Val Loss: 0.0029932417   LR: 1.00e-03
Epoch 596/1000 Train Loss: 0.0050265884Val Loss: 0.0027517694   LR: 1.00e-03
Epoch 597/1000 Train Loss: 0.0048286500Val Loss: 0.0027301358   LR: 1.00e-03
Epoch 598/1000 Train Loss: 0.0048306105Val Loss: 0.0029387357   LR: 1.00e-03
Epoch 599/1000 Train Loss: 0.0050042695Val Loss: 0.0030209300   LR: 1.00e-03
Epoch 600/1000 Train Loss: 0.0052123257Val Loss: 0.0025950211   LR: 1.00e-03
Epoch 601/1000 Train Loss: 0.0050858376Val Loss: 0.0028190801   LR: 1.00e-03
Epoch 602/1000 Train Loss: 0.0048847175Val Loss: 0.0029734144   LR: 1.00e-03
Epoch 603/1000 Train Loss: 0.0049356884Val Loss: 0.0027281455   LR: 1.00e-03
Epoch 604/1000 Train Loss: 0.0049756209Val Loss: 0.0029552132   LR: 1.00e-03
Epoch 605/1000 Train Loss: 0.0049086537Val Loss: 0.0023008695   LR: 1.00e-03
Epoch 606/1000 Train Loss: 0.0048843773Val Loss: 0.0027381791   LR: 1.00e-03
Epoch 607/1000 Train Loss: 0.0048450437Val Loss: 0.0026072093   LR: 1.00e-03
Epoch 608/1000 Train Loss: 0.0050683661Val Loss: 0.0024441272   LR: 1.00e-03
Epoch 609/1000 Train Loss: 0.0047716781Val Loss: 0.0036087497   LR: 1.00e-03
Epoch 610/1000 Train Loss: 0.0048613459Val Loss: 0.0028188147   LR: 1.00e-03
Epoch 611/1000 Train Loss: 0.0050062150Val Loss: 0.0027249330   LR: 1.00e-03
Epoch 612/1000 Train Loss: 0.0049681514Val Loss: 0.0034401301   LR: 1.00e-03
Epoch 613/1000 Train Loss: 0.0049663542Val Loss: 0.0028395173   LR: 1.00e-03
Epoch 614/1000 Train Loss: 0.0049453383Val Loss: 0.0024375174   LR: 1.00e-03
Epoch 615/1000 Train Loss: 0.0048374781Val Loss: 0.0026908121   LR: 1.00e-03
Epoch 616/1000 Train Loss: 0.0048556025Val Loss: 0.0023088863   LR: 1.00e-03
Epoch 617/1000 Train Loss: 0.0051207445Val Loss: 0.0030049368   LR: 1.00e-03
Epoch 618/1000 Train Loss: 0.0047954085Val Loss: 0.0025490169   LR: 1.00e-03
Epoch 619/1000 Train Loss: 0.0049514481Val Loss: 0.0028077968   LR: 1.00e-03
Epoch 620/1000 Train Loss: 0.0049574235Val Loss: 0.0028746682   LR: 1.00e-03
Epoch 621/1000 Train Loss: 0.0050060026Val Loss: 0.0027043478   LR: 1.00e-03
Epoch 622/1000 Train Loss: 0.0048286503Val Loss: 0.0031405417   LR: 1.00e-03
Epoch 623/1000 Train Loss: 0.0048689239Val Loss: 0.0027778585   LR: 1.00e-03
Epoch 624/1000 Train Loss: 0.0048161014Val Loss: 0.0023119335   LR: 1.00e-03
Epoch 625/1000 Train Loss: 0.0048563818Val Loss: 0.0029362576   LR: 1.00e-03
Epoch 626/1000 Train Loss: 0.0047731912Val Loss: 0.0025836251   LR: 1.00e-03
Epoch 627/1000 Train Loss: 0.0049159081Val Loss: 0.0025813245   LR: 1.00e-03
Epoch 628/1000 Train Loss: 0.0048468643Val Loss: 0.0026052490   LR: 1.00e-03
Epoch 629/1000 Train Loss: 0.0050295800Val Loss: 0.0027821579   LR: 1.00e-03
Epoch 630/1000 Train Loss: 0.0047474178Val Loss: 0.0028797682   LR: 1.00e-03
Epoch 631/1000 Train Loss: 0.0049139337Val Loss: 0.0030051561   LR: 1.00e-03
Epoch 632/1000 Train Loss: 0.0049033106Val Loss: 0.0027535392   LR: 1.00e-03
Epoch 633/1000 Train Loss: 0.0051400436Val Loss: 0.0027482698   LR: 1.00e-03
Epoch 634/1000 Train Loss: 0.0047518654Val Loss: 0.0026363665   LR: 1.00e-03
Epoch 635/1000 Train Loss: 0.0048180706Val Loss: 0.0026493881   LR: 1.00e-03
Epoch 636/1000 Train Loss: 0.0048353422Val Loss: 0.0026810748   LR: 1.00e-03
Epoch 637/1000 Train Loss: 0.0048152989Val Loss: 0.0027885202   LR: 1.00e-03
Epoch 638/1000 Train Loss: 0.0047523303Val Loss: 0.0023453720   LR: 1.00e-03
Epoch 639/1000 Train Loss: 0.0049906631Val Loss: 0.0029166349   LR: 1.00e-03
Epoch 640/1000 Train Loss: 0.0047189486Val Loss: 0.0028294468   LR: 1.00e-03
Epoch 641/1000 Train Loss: 0.0048867208Val Loss: 0.0029751845   LR: 1.00e-03
Epoch 642/1000 Train Loss: 0.0046352267Val Loss: 0.0024694514   LR: 1.00e-03
Epoch 643/1000 Train Loss: 0.0048997494Val Loss: 0.0025075376   LR: 1.00e-03
Epoch 644/1000 Train Loss: 0.0047688246Val Loss: 0.0030439461   LR: 1.00e-03
Epoch 645/1000 Train Loss: 0.0049108976Val Loss: 0.0027838460   LR: 1.00e-03
Epoch 646/1000 Train Loss: 0.0047474837Val Loss: 0.0028713493   LR: 1.00e-03
Epoch 647/1000 Train Loss: 0.0048252263Val Loss: 0.0028794840   LR: 1.00e-03
Epoch 648/1000 Train Loss: 0.0049026055Val Loss: 0.0033229665   LR: 1.00e-03
Epoch 649/1000 Train Loss: 0.0047780357Val Loss: 0.0034995838   LR: 1.00e-03
Epoch 650/1000 Train Loss: 0.0048640172Val Loss: 0.0026219446   LR: 1.00e-03
Epoch 651/1000 Train Loss: 0.0049969035Val Loss: 0.0025404572   LR: 1.00e-03
Epoch 652/1000 Train Loss: 0.0048749621Val Loss: 0.0033403277   LR: 1.00e-03
Epoch 653/1000 Train Loss: 0.0046660255Val Loss: 0.0024648068   LR: 1.00e-03
Epoch 654/1000 Train Loss: 0.0047418009Val Loss: 0.0027712859   LR: 1.00e-03
Epoch 655/1000 Train Loss: 0.0047275172Val Loss: 0.0028728134   LR: 1.00e-03
Epoch 656/1000 Train Loss: 0.0048349757Val Loss: 0.0026511133   LR: 1.00e-03
Epoch 657/1000 Train Loss: 0.0047885742Val Loss: 0.0025241860   LR: 1.00e-03
Epoch 658/1000 Train Loss: 0.0049873792Val Loss: 0.0024759131   LR: 1.00e-03
Epoch 659/1000 Train Loss: 0.0047567645Val Loss: 0.0034786535   LR: 1.00e-03
Epoch 660/1000 Train Loss: 0.0046628045Val Loss: 0.0027703919   LR: 1.00e-03
Epoch 661/1000 Train Loss: 0.0047289674Val Loss: 0.0029571004   LR: 1.00e-03
Epoch 662/1000 Train Loss: 0.0048815231Val Loss: 0.0027642949   LR: 1.00e-03
Epoch 663/1000 Train Loss: 0.0047993756Val Loss: 0.0026635227   LR: 1.00e-03
Epoch 664/1000 Train Loss: 0.0046901317Val Loss: 0.0026150485   LR: 1.00e-03
Epoch 665/1000 Train Loss: 0.0047654230Val Loss: 0.0027491370   LR: 1.00e-03
Epoch 666/1000 Train Loss: 0.0048826782Val Loss: 0.0027472681   LR: 1.00e-03
Epoch 667/1000 Train Loss: 0.0046131670Val Loss: 0.0025800662   LR: 1.00e-03
Epoch 668/1000 Train Loss: 0.0048470838Val Loss: 0.0030635737   LR: 1.00e-03
Epoch 669/1000 Train Loss: 0.0047998600Val Loss: 0.0025212601   LR: 1.00e-03
Epoch 670/1000 Train Loss: 0.0046997948Val Loss: 0.0030102908   LR: 1.00e-03
Epoch 671/1000 Train Loss: 0.0046951605Val Loss: 0.0029198249   LR: 1.00e-03
Epoch 672/1000 Train Loss: 0.0045878564Val Loss: 0.0026360215   LR: 1.00e-03
Epoch 673/1000 Train Loss: 0.0048386053Val Loss: 0.0025971280   LR: 1.00e-03
Epoch 674/1000 Train Loss: 0.0048201334Val Loss: 0.0025044231   LR: 1.00e-03
Epoch 675/1000 Train Loss: 0.0046850823Val Loss: 0.0027741489   LR: 1.00e-03
Epoch 676/1000 Train Loss: 0.0048500828Val Loss: 0.0028527861   LR: 1.00e-03
Epoch 677/1000 Train Loss: 0.0047284292Val Loss: 0.0036291643   LR: 1.00e-03
Epoch 678/1000 Train Loss: 0.0046089861Val Loss: 0.0032800758   LR: 1.00e-03
Epoch 679/1000 Train Loss: 0.0048342736Val Loss: 0.0029719295   LR: 1.00e-03
Epoch 680/1000 Train Loss: 0.0048422905Val Loss: 0.0026680578   LR: 1.00e-03
Epoch 681/1000 Train Loss: 0.0049330665Val Loss: 0.0023527777   LR: 1.00e-03
Epoch 682/1000 Train Loss: 0.0047407102Val Loss: 0.0028665506   LR: 1.00e-03
Epoch 683/1000 Train Loss: 0.0045697452Val Loss: 0.0026260161   LR: 1.00e-03
Epoch 684/1000 Train Loss: 0.0046873654Val Loss: 0.0031102166   LR: 1.00e-03
Epoch 685/1000 Train Loss: 0.0047618918Val Loss: 0.0025541658   LR: 1.00e-03
Epoch 686/1000 Train Loss: 0.0047295271Val Loss: 0.0028856907   LR: 1.00e-03
Epoch 687/1000 Train Loss: 0.0049146192Val Loss: 0.0027146686   LR: 1.00e-03
Epoch 688/1000 Train Loss: 0.0046093246Val Loss: 0.0027583508   LR: 1.00e-03
Epoch 689/1000 Train Loss: 0.0046933313Val Loss: 0.0024921057   LR: 1.00e-03
Epoch 690/1000 Train Loss: 0.0048057963Val Loss: 0.0025629494   LR: 1.00e-03
Epoch 691/1000 Train Loss: 0.0046190043Val Loss: 0.0030236350   LR: 1.00e-03
Epoch 692/1000 Train Loss: 0.0047539123Val Loss: 0.0028710725   LR: 1.00e-03
Epoch 693/1000 Train Loss: 0.0046813607Val Loss: 0.0026213249   LR: 1.00e-03
Epoch 694/1000 Train Loss: 0.0044246558Val Loss: 0.0024739273   LR: 1.00e-03
Epoch 695/1000 Train Loss: 0.0047253835Val Loss: 0.0028816089   LR: 1.00e-03
Epoch 696/1000 Train Loss: 0.0047297476Val Loss: 0.0031311330   LR: 1.00e-03
Epoch 697/1000 Train Loss: 0.0048954771Val Loss: 0.0026113487   LR: 1.00e-03
Epoch 698/1000 Train Loss: 0.0046278799Val Loss: 0.0026015224   LR: 1.00e-03
Epoch 699/1000 Train Loss: 0.0046649525Val Loss: 0.0027856043   LR: 1.00e-03
Epoch 700/1000 Train Loss: 0.0049067995Val Loss: 0.0025413659   LR: 1.00e-03
Epoch 701/1000 Train Loss: 0.0046143119Val Loss: 0.0027631476   LR: 1.00e-03
Epoch 702/1000 Train Loss: 0.0044971635Val Loss: 0.0026610156   LR: 1.00e-03
Epoch 703/1000 Train Loss: 0.0047931816Val Loss: 0.0023742712   LR: 1.00e-03
Epoch 704/1000 Train Loss: 0.0044353862Val Loss: 0.0025332053   LR: 1.00e-03
Epoch 705/1000 Train Loss: 0.0047014997Val Loss: 0.0026600237   LR: 1.00e-03
Epoch 706/1000 Train Loss: 0.0045744434Val Loss: 0.0023649919   LR: 1.00e-03
Epoch 707/1000 Train Loss: 0.0045616486Val Loss: 0.0029682738   LR: 1.00e-03
Epoch 708/1000 Train Loss: 0.0047212563Val Loss: 0.0025268176   LR: 1.00e-03
Epoch 709/1000 Train Loss: 0.0046781360Val Loss: 0.0024960144   LR: 1.00e-03
Epoch 710/1000 Train Loss: 0.0048843692Val Loss: 0.0027068151   LR: 1.00e-03
Epoch 711/1000 Train Loss: 0.0043848274Val Loss: 0.0025965966   LR: 1.00e-03
Epoch 712/1000 Train Loss: 0.0048809903Val Loss: 0.0026163674   LR: 1.00e-03
Epoch 713/1000 Train Loss: 0.0048144759Val Loss: 0.0023468863   LR: 1.00e-03
Epoch 714/1000 Train Loss: 0.0045986506Val Loss: 0.0025189923   LR: 1.00e-03
Epoch 715/1000 Train Loss: 0.0043924726Val Loss: 0.0025785499   LR: 1.00e-03
Epoch 716/1000 Train Loss: 0.0046186869Val Loss: 0.0024692821   LR: 1.00e-03
Epoch 717/1000 Train Loss: 0.0045031387Val Loss: 0.0024787396   LR: 1.00e-03
Epoch 718/1000 Train Loss: 0.0046352178Val Loss: 0.0023537331   LR: 1.00e-03
Epoch 719/1000 Train Loss: 0.0048812598Val Loss: 0.0025910890   LR: 1.00e-03
Epoch 720/1000 Train Loss: 0.0044625804Val Loss: 0.0029351895   LR: 1.00e-03
Epoch 721/1000 Train Loss: 0.0047524927Val Loss: 0.0029268424   LR: 1.00e-03
Epoch 722/1000 Train Loss: 0.0046311467Val Loss: 0.0024384231   LR: 1.00e-03
Epoch 723/1000 Train Loss: 0.0043662984Val Loss: 0.0025011101   LR: 1.00e-03
Epoch 724/1000 Train Loss: 0.0047896860Val Loss: 0.0026073483   LR: 1.00e-03
Epoch 725/1000 Train Loss: 0.0045609468Val Loss: 0.0027210026   LR: 1.00e-03
Epoch 726/1000 Train Loss: 0.0046736110Val Loss: 0.0030559683   LR: 1.00e-03
Epoch 727/1000 Train Loss: 0.0046039839Val Loss: 0.0024086977   LR: 1.00e-03
Epoch 728/1000 Train Loss: 0.0045117203Val Loss: 0.0027942228   LR: 1.00e-03
Epoch 729/1000 Train Loss: 0.0046154903Val Loss: 0.0032063176   LR: 1.00e-03
Epoch 730/1000 Train Loss: 0.0045137175Val Loss: 0.0023330353   LR: 1.00e-03
Epoch 731/1000 Train Loss: 0.0046533230Val Loss: 0.0027479943   LR: 1.00e-03
Epoch 732/1000 Train Loss: 0.0046241999Val Loss: 0.0025957170   LR: 1.00e-03
Epoch 733/1000 Train Loss: 0.0045419235Val Loss: 0.0029808515   LR: 1.00e-03
Epoch 734/1000 Train Loss: 0.0047226067Val Loss: 0.0024452023   LR: 1.00e-03
Epoch 735/1000 Train Loss: 0.0047348694Val Loss: 0.0022053337   LR: 1.00e-03
Epoch 736/1000 Train Loss: 0.0046278336Val Loss: 0.0027697860   LR: 1.00e-03
Epoch 737/1000 Train Loss: 0.0044454391Val Loss: 0.0023675808   LR: 1.00e-03
Epoch 738/1000 Train Loss: 0.0043937520Val Loss: 0.0027404054   LR: 1.00e-03
Epoch 739/1000 Train Loss: 0.0047802492Val Loss: 0.0028921295   LR: 1.00e-03
Epoch 740/1000 Train Loss: 0.0046803962Val Loss: 0.0025640180   LR: 1.00e-03
Epoch 741/1000 Train Loss: 0.0045807696Val Loss: 0.0025198585   LR: 1.00e-03
Epoch 742/1000 Train Loss: 0.0045318517Val Loss: 0.0027488060   LR: 1.00e-03
Epoch 743/1000 Train Loss: 0.0044895424Val Loss: 0.0029315942   LR: 1.00e-03
Epoch 744/1000 Train Loss: 0.0047554072Val Loss: 0.0027778684   LR: 1.00e-03
Epoch 745/1000 Train Loss: 0.0045162578Val Loss: 0.0025695847   LR: 1.00e-03
Epoch 746/1000 Train Loss: 0.0046740803Val Loss: 0.0029184146   LR: 1.00e-03
Epoch 747/1000 Train Loss: 0.0045090254Val Loss: 0.0029489304   LR: 1.00e-03
Epoch 748/1000 Train Loss: 0.0045906079Val Loss: 0.0028418781   LR: 1.00e-03
Epoch 749/1000 Train Loss: 0.0045620633Val Loss: 0.0025239719   LR: 1.00e-03
Epoch 750/1000 Train Loss: 0.0044560433Val Loss: 0.0028460455   LR: 1.00e-03
Epoch 751/1000 Train Loss: 0.0045023117Val Loss: 0.0027082594   LR: 1.00e-03
Epoch 752/1000 Train Loss: 0.0047490339Val Loss: 0.0030006140   LR: 1.00e-03
Epoch 753/1000 Train Loss: 0.0045778401Val Loss: 0.0024952708   LR: 1.00e-03
Epoch 754/1000 Train Loss: 0.0046499662Val Loss: 0.0023646813   LR: 1.00e-03
Epoch 755/1000 Train Loss: 0.0047075643Val Loss: 0.0027930195   LR: 1.00e-03
Epoch 756/1000 Train Loss: 0.0046175015Val Loss: 0.0023619956   LR: 1.00e-03
Epoch 757/1000 Train Loss: 0.0044611001Val Loss: 0.0026377108   LR: 1.00e-03
Epoch 758/1000 Train Loss: 0.0045169678Val Loss: 0.0023891425   LR: 1.00e-03
Epoch 759/1000 Train Loss: 0.0044772036Val Loss: 0.0026646668   LR: 1.00e-03
Epoch 760/1000 Train Loss: 0.0045155076Val Loss: 0.0025789328   LR: 1.00e-03
Epoch 761/1000 Train Loss: 0.0046578759Val Loss: 0.0025384729   LR: 1.00e-03
Epoch 762/1000 Train Loss: 0.0045325267Val Loss: 0.0026223513   LR: 1.00e-03
Epoch 763/1000 Train Loss: 0.0045405400Val Loss: 0.0029426905   LR: 1.00e-03
Epoch 764/1000 Train Loss: 0.0044101034Val Loss: 0.0025285930   LR: 1.00e-03
Epoch 765/1000 Train Loss: 0.0045822268Val Loss: 0.0031654425   LR: 1.00e-03
Epoch 766/1000 Train Loss: 0.0046616441Val Loss: 0.0023947398   LR: 1.00e-03
Epoch 767/1000 Train Loss: 0.0044328950Val Loss: 0.0029187346   LR: 1.00e-03
Epoch 768/1000 Train Loss: 0.0046127037Val Loss: 0.0034990523   LR: 1.00e-03
Epoch 769/1000 Train Loss: 0.0044959402Val Loss: 0.0024642191   LR: 1.00e-03
Epoch 770/1000 Train Loss: 0.0045519181Val Loss: 0.0026469230   LR: 1.00e-03
Epoch 771/1000 Train Loss: 0.0046376442Val Loss: 0.0030862854   LR: 1.00e-03
Epoch 772/1000 Train Loss: 0.0045258502Val Loss: 0.0024886190   LR: 1.00e-03
Epoch 773/1000 Train Loss: 0.0046097190Val Loss: 0.0025474440   LR: 1.00e-03
Epoch 774/1000 Train Loss: 0.0044694853Val Loss: 0.0031918617   LR: 1.00e-03
