x,y,phi
-39.75,-82.5,0.0464266
-39,-82.5,0.0432308
-38.25,-82.5,0.0316557
-37.5,-82.5,0.0316557
-36.75,-82.5,0.0199881
-36,-82.5,0.017815
-35.25,-82.5,0.00653068
-34.5,-82.5,0.00653068
-33.75,-82.5,-0.0047739
-33,-82.5,-0.00595288
-32.25,-82.5,-0.0168046
-31.5,-82.5,-0.0276059
-30.75,-82.5,-0.0276059
-30,-82.5,-0.0381061
-29.25,-82.5,-0.0381061
-28.5,-82.5,-0.0482707
-27.75,-82.5,-0.0482707
-27,-82.5,-0.0582851
-26.25,-82.5,-0.0571491
-25.5,-82.5,-0.0665527
-24.75,-82.5,-0.0665527
-24,-82.5,-0.0757431
-23.25,-82.5,-0.0846908
-22.5,-82.5,-0.0846908
-21.75,-82.5,-0.0905201
-21,-82.5,-0.0905201
-20.25,-82.5,-0.0984805
-19.5,-82.5,-0.0984805
-18.75,-82.5,-0.106117
-18,-82.5,-0.113403
-17.25,-82.5,-0.109359
-16.5,-82.5,-0.109359
-15.75,-82.5,-0.115875
-15,-82.5,-0.121999
-14.25,-82.5,-0.121999
-13.5,-82.5,-0.127711
-12.75,-82.5,-0.127711
-12,-82.5,-0.13299
-11.25,-82.5,-0.137819
-10.5,-82.5,-0.137819
-9.75,-82.5,-0.135957
-9,-82.5,-0.135957
-8.25,-82.5,-0.139492
-7.5,-82.5,-0.139492
-6.75,-82.5,-0.142542
-6,-82.5,-0.145097
-5.25,-82.5,-0.145097
-4.5,-82.5,-0.147148
-3.75,-82.5,-0.147148
-3,-82.5,-0.148688
-2.25,-82.5,-0.149711
-1.5,-82.5,-0.149711
-0.75,-82.5,-0.150214
0,-82.5,-0.150214
0.75,-82.5,-0.150196
1.5,-82.5,-0.149655
2.25,-82.5,-0.149655
3,-82.5,-0.148595
3.75,-82.5,-0.147019
4.5,-82.5,-0.147019
5.25,-82.5,-0.144932
6,-82.5,-0.144932
6.75,-82.5,-0.142341
7.5,-82.5,-0.139256
8.25,-82.5,-0.139256
9,-82.5,-0.135686
9.75,-82.5,-0.135686
10.5,-82.5,-0.137487
11.25,-82.5,-0.137487
12,-82.5,-0.132623
12.75,-82.5,-0.127311
13.5,-82.5,-0.127311
14.25,-82.5,-0.121567
15,-82.5,-0.121567
15.75,-82.5,-0.115412
16.5,-82.5,-0.108865
17.25,-82.5,-0.108865
18,-82.5,-0.112879
18.75,-82.5,-0.105563
19.5,-82.5,-0.0978987
20.25,-82.5,-0.0978987
21,-82.5,-0.0899115
21.75,-82.5,-0.0899115
22.5,-82.5,-0.0840234
23.25,-82.5,-0.0840234
24,-82.5,-0.0750514
24.75,-82.5,-0.0658383
25.5,-82.5,-0.0658383
26.25,-82.5,-0.0564135
27,-82.5,-0.0575145
27.75,-82.5,-0.0474805
28.5,-82.5,-0.0474805
29.25,-82.5,-0.0372978
30,-82.5,-0.0372978
30.75,-82.5,-0.0267452
31.5,-82.5,-0.0267452
32.25,-82.5,-0.0159292
33,-82.5,-0.0050644
33.75,-82.5,-0.0038486
34.5,-82.5,0.00746708
35.25,-82.5,0.00746708
36,-82.5,0.0187608
36.75,-82.5,0.0209713
37.5,-82.5,0.0326464
38.25,-82.5,0.0326464
39,-82.5,0.0442272
39.75,-82.5,0.0474606
40.5,-82.5,0.05935
41.25,-82.5,0.05935
42,-82.5,0.0753531
42.75,-82.5,0.0873089
43.5,-82.5,0.0873089
44.25,-82.5,0.104374
45,-82.5,0.104374
45.75,-82.5,0.116247
46.5,-82.5,0.116247
47.25,-82.5,0.134244
48,-82.5,0.134244
48.75,-82.5,0.145886
49.5,-82.5,0.152996
50.25,-82.5,0.16468
51,-82.5,0.16468
51.75,-82.5,0.184172
52.5,-82.5,0.184172
53.25,-82.5,0.195399
54,-82.5,0.215494
54.75,-82.5,0.215494
55.5,-82.5,0.236206
56.25,-82.5,0.236206
57,-82.5,0.246682
57.75,-82.5,0.257513
58.5,-82.5,0.267799
59.25,-82.5,0.267799
60,-82.5,0.289449
60.75,-82.5,0.289449
61.5,-82.5,0.298846
62.25,-82.5,0.311607
63,-82.5,0.320702
63.75,-82.5,0.343004
64.5,-82.5,0.343004
65.25,-82.5,0.351012
66,-82.5,0.365726
66.75,-82.5,0.373324
67.5,-82.5,0.388843
68.25,-82.5,0.395996
69,-82.5,0.395996
69.75,-82.5,0.418999
70.5,-82.5,0.418999
71.25,-82.5,0.442311
72,-82.5,0.442311
72.75,-82.5,0.465904
73.5,-82.5,0.470615
74.25,-82.5,0.470615
75,-82.5,0.493861
75.75,-82.5,0.493861
76.5,-82.5,0.517309
77.25,-82.5,0.517309
78,-82.5,0.540938
78.75,-82.5,0.540938
79.5,-82.5,0.564727
80.25,-82.5,0.564727
81,-82.5,0.5659
81.75,-82.5,0.589112
82.5,-82.5,0.589112
83.25,-82.5,0.612432
84,-82.5,0.612432
84.75,-82.5,0.635845
85.5,-82.5,0.635845
86.25,-82.5,0.659346
87,-82.5,0.659346
87.75,-82.5,0.682928
88.5,-82.5,0.682928
89.25,-82.5,0.706591
90,-82.5,0.702231
90.75,-82.5,0.702231
91.5,-82.5,0.725187
92.25,-82.5,0.725187
93,-82.5,0.748234
93.75,-82.5,0.748234
94.5,-82.5,0.77139
95.25,-82.5,0.77139
96,-82.5,0.794675
96.75,-82.5,0.786019
97.5,-82.5,0.81812
98.25,-82.5,0.808637
99,-82.5,0.841761
99.75,-82.5,0.831447
100.5,-82.5,0.865641
101.25,-82.5,0.854491
102,-82.5,0.877823
102.75,-82.5,0.877823
103.5,-82.5,0.901505
104.25,-82.5,0.901505
105,-82.5,0.925612
105.75,-82.5,0.925612
106.5,-82.5,0.950235
107.25,-82.5,0.950235
108,-82.5,0.975481
108.75,-82.5,0.975481
109.5,-82.5,1.00148
110.25,-82.5,0.983185
111,-82.5,1.0284
111.75,-82.5,1.00895
112.5,-82.5,1.05644
113.25,-82.5,1.03574
114,-82.5,1.0638
114.75,-82.5,1.117
115.5,-82.5,1.09343
116.25,-82.5,1.12505
117,-82.5,1.12505
117.75,-82.5,1.15926
118.5,-82.5,1.15926
119.25,-82.5,1.19701
120,-82.5,1.19701
120.75,-82.5,1.23992
121.5,-82.5,1.23992
122.25,-82.5,1.2915
123,-82.5,1.2915
123.75,-82.5,1.36492
124.5,-82.5,1.36492
125.25,-82.5,1.46412
-125.25,-81.75,1.23291
-124.5,-81.75,1.26886
-123.75,-81.75,1.26886
-123,-81.75,1.23461
-122.25,-81.75,1.19567
-121.5,-81.75,1.19567
-120.75,-81.75,1.15948
-120,-81.75,1.15948
-119.25,-81.75,1.12615
-118.5,-81.75,1.15929
-117.75,-81.75,1.09517
-117,-81.75,1.125
-116.25,-81.75,1.06608
-115.5,-81.75,1.09333
-114.75,-81.75,1.06366
-114,-81.75,1.06366
-113.25,-81.75,1.03556
-112.5,-81.75,1.03556
-111.75,-81.75,1.00873
-111,-81.75,1.00873
-110.25,-81.75,0.98293
-109.5,-81.75,0.98293
-108.75,-81.75,0.95798
-108,-81.75,0.93373
-107.25,-81.75,0.93373
-106.5,-81.75,0.91006
-105.75,-81.75,0.91006
-105,-81.75,0.886873
-104.25,-81.75,0.886873
-103.5,-81.75,0.864084
-102.75,-81.75,0.877388
-102,-81.75,0.841624
-101.25,-81.75,0.854021
-100.5,-81.75,0.819435
-99.75,-81.75,0.830942
-99,-81.75,0.808098
-98.25,-81.75,0.808098
-97.5,-81.75,0.785446
-96.75,-81.75,0.785446
-96,-81.75,0.762948
-95.25,-81.75,0.762948
-94.5,-81.75,0.740576
-93.75,-81.75,0.740576
-93,-81.75,0.718308
-92.25,-81.75,0.718308
-91.5,-81.75,0.72448
-90.75,-81.75,0.701489
-90,-81.75,0.701489
-89.25,-81.75,0.678579
-88.5,-81.75,0.678579
-87.75,-81.75,0.655744
-87,-81.75,0.655744
-86.25,-81.75,0.632983
-85.5,-81.75,0.632983
-84.75,-81.75,0.610297
-84,-81.75,0.610297
-83.25,-81.75,0.587694
-82.5,-81.75,0.588175
-81.75,-81.75,0.565183
-81,-81.75,0.564935
-80.25,-81.75,0.564935
-79.5,-81.75,0.541817
-78.75,-81.75,0.541817
-78,-81.75,0.518839
-77.25,-81.75,0.518839
-76.5,-81.75,0.496019
-75.75,-81.75,0.496019
-75,-81.75,0.473377
-74.25,-81.75,0.469526
-73.5,-81.75,0.469526
-72.75,-81.75,0.446491
-72,-81.75,0.446491
-71.25,-81.75,0.423709
-70.5,-81.75,0.423709
-69.75,-81.75,0.401204
-69,-81.75,0.401204
-68.25,-81.75,0.394836
-67.5,-81.75,0.37216
-66.75,-81.75,0.37216
-66,-81.75,0.349846
-65.25,-81.75,0.349846
-64.5,-81.75,0.341808
-63.75,-81.75,0.327918
-63,-81.75,0.319509
-62.25,-81.75,0.3064
-61.5,-81.75,0.297659
-60.75,-81.75,0.297659
-60,-81.75,0.276281
-59.25,-81.75,0.276281
-58.5,-81.75,0.2554
-57.75,-81.75,0.2554
-57,-81.75,0.245493
-56.25,-81.75,0.224947
-55.5,-81.75,0.224947
-54.75,-81.75,0.214304
-54,-81.75,0.204982
-53.25,-81.75,0.194229
-52.5,-81.75,0.194229
-51.75,-81.75,0.174795
-51,-81.75,0.174795
-50.25,-81.75,0.163521
-49.5,-81.75,0.156022
-48.75,-81.75,0.144754
-48,-81.75,0.144754
-47.25,-81.75,0.126706
-46.5,-81.75,0.126706
-45.75,-81.75,0.115139
-45,-81.75,0.09795
-44.25,-81.75,0.09795
-43.5,-81.75,0.0862321
-42.75,-81.75,0.0815545
-42,-81.75,0.0700328
-41.25,-81.75,0.0700328
-40.5,-81.75,0.0546799
-39.75,-81.75,0.0546799
-39,-81.75,0.0432308
-38.25,-81.75,0.0432308
-37.5,-81.75,0.0290456
-36.75,-81.75,0.0290456
-36,-81.75,0.017815
-35.25,-81.75,0.00653068
-34.5,-81.75,0.00491618
-33.75,-81.75,-0.00595288
-33,-81.75,-0.00595288
-32.25,-81.75,-0.0168046
-31.5,-81.75,-0.0174534
-30.75,-81.75,-0.0278228
-30,-81.75,-0.0278228
-29.25,-81.75,-0.0381061
-28.5,-81.75,-0.0378238
-27.75,-81.75,-0.0475625
-27,-81.75,-0.0475625
-26.25,-81.75,-0.0571491
-25.5,-81.75,-0.0665527
-24.75,-81.75,-0.0649601
-24,-81.75,-0.0737322
-23.25,-81.75,-0.0737322
-22.5,-81.75,-0.0822616
-21.75,-81.75,-0.0822616
-21,-81.75,-0.0905201
-20.25,-81.75,-0.0876834
-19.5,-81.75,-0.095239
-18.75,-81.75,-0.095239
-18,-81.75,-0.102472
-17.25,-81.75,-0.109359
-16.5,-81.75,-0.109359
-15.75,-81.75,-0.115875
-15,-81.75,-0.111494
-14.25,-81.75,-0.117238
-13.5,-81.75,-0.117238
-12.75,-81.75,-0.122574
-12,-81.75,-0.127483
-11.25,-81.75,-0.127483
-10.5,-81.75,-0.13195
-9.75,-81.75,-0.13195
-9,-81.75,-0.135957
-8.25,-81.75,-0.139492
-7.5,-81.75,-0.139492
-6.75,-81.75,-0.142542
-6,-81.75,-0.13578
-5.25,-81.75,-0.138019
-4.5,-81.75,-0.138019
-3.75,-81.75,-0.139765
-3,-81.75,-0.141011
-2.25,-81.75,-0.141011
-1.5,-81.75,-0.141753
-0.75,-81.75,-0.141753
0,-81.75,-0.141989
0.75,-81.75,-0.141717
1.5,-81.75,-0.141717
2.25,-81.75,-0.140939
3,-81.75,-0.140939
3.75,-81.75,-0.139657
4.5,-81.75,-0.137876
5.25,-81.75,-0.137876
6,-81.75,-0.135602
6.75,-81.75,-0.142341
7.5,-81.75,-0.139256
8.25,-81.75,-0.139256
9,-81.75,-0.135686
9.75,-81.75,-0.131644
10.5,-81.75,-0.131644
11.25,-81.75,-0.127144
12,-81.75,-0.127144
12.75,-81.75,-0.122202
13.5,-81.75,-0.116834
14.25,-81.75,-0.116834
15,-81.75,-0.11106
15.75,-81.75,-0.115412
16.5,-81.75,-0.108865
17.25,-81.75,-0.108865
18,-81.75,-0.10195
18.75,-81.75,-0.0946888
19.5,-81.75,-0.0946888
20.25,-81.75,-0.0871067
21,-81.75,-0.0899115
21.75,-81.75,-0.0816275
22.5,-81.75,-0.0816275
23.25,-81.75,-0.073074
24,-81.75,-0.073074
24.75,-81.75,-0.0642793
25.5,-81.75,-0.0658383
26.25,-81.75,-0.0564135
27,-81.75,-0.0468072
27.75,-81.75,-0.0468072
28.5,-81.75,-0.0370505
29.25,-81.75,-0.0372978
30,-81.75,-0.0269982
30.75,-81.75,-0.0269982
31.5,-81.75,-0.0166139
32.25,-81.75,-0.0159292
33,-81.75,-0.0050644
33.75,-81.75,-0.0050644
34.5,-81.75,0.00581605
35.25,-81.75,0.00746708
36,-81.75,0.0187608
36.75,-81.75,0.0299992
37.5,-81.75,0.0299992
38.25,-81.75,0.0442272
39,-81.75,0.0442272
39.75,-81.75,0.0556804
40.5,-81.75,0.0556804
41.25,-81.75,0.0710722
42,-81.75,0.0710722
42.75,-81.75,0.0825942
43.5,-81.75,0.0873089
44.25,-81.75,0.0990248
45,-81.75,0.0990248
45.75,-81.75,0.116247
46.5,-81.75,0.127809
47.25,-81.75,0.127809
48,-81.75,0.145886
48.75,-81.75,0.145886
49.5,-81.75,0.157144
50.25,-81.75,0.16468
51,-81.75,0.175942
51.75,-81.75,0.175942
52.5,-81.75,0.195399
53.25,-81.75,0.195399
54,-81.75,0.206137
54.75,-81.75,0.215494
55.5,-81.75,0.22612
56.25,-81.75,0.22612
57,-81.75,0.246682
57.75,-81.75,0.256568
58.5,-81.75,0.256568
59.25,-81.75,0.27746
60,-81.75,0.27746
60.75,-81.75,0.298846
61.5,-81.75,0.298846
62.25,-81.75,0.307562
63,-81.75,0.320702
63.75,-81.75,0.329083
64.5,-81.75,0.343004
65.25,-81.75,0.351012
66,-81.75,0.351012
66.75,-81.75,0.373324
67.5,-81.75,0.373324
68.25,-81.75,0.395996
69,-81.75,0.402329
69.75,-81.75,0.402329
70.5,-81.75,0.424825
71.25,-81.75,0.424825
72,-81.75,0.447595
72.75,-81.75,0.447595
73.5,-81.75,0.470615
74.25,-81.75,0.470615
75,-81.75,0.47443
75.75,-81.75,0.497053
76.5,-81.75,0.497053
77.25,-81.75,0.519852
78,-81.75,0.519852
78.75,-81.75,0.542808
79.5,-81.75,0.542808
80.25,-81.75,0.5659
81,-81.75,0.5659
81.75,-81.75,0.566111
82.5,-81.75,0.589112
83.25,-81.75,0.588595
84,-81.75,0.611169
84.75,-81.75,0.611169
85.5,-81.75,0.633824
86.25,-81.75,0.633824
87,-81.75,0.656553
87.75,-81.75,0.656553
88.5,-81.75,0.679355
89.25,-81.75,0.679355
90,-81.75,0.702231
90.75,-81.75,0.702231
91.5,-81.75,0.725187
92.25,-81.75,0.718986
93,-81.75,0.718986
93.75,-81.75,0.74122
94.5,-81.75,0.74122
95.25,-81.75,0.763556
96,-81.75,0.763556
96.75,-81.75,0.786019
97.5,-81.75,0.786019
98.25,-81.75,0.808637
99,-81.75,0.808637
99.75,-81.75,0.831447
100.5,-81.75,0.819919
101.25,-81.75,0.854491
102,-81.75,0.842076
102.75,-81.75,0.877823
103.5,-81.75,0.864503
104.25,-81.75,0.887259
105,-81.75,0.887259
105.75,-81.75,0.910414
106.5,-81.75,0.910414
107.25,-81.75,0.934051
108,-81.75,0.934051
108.75,-81.75,0.958268
109.5,-81.75,0.983185
110.25,-81.75,0.983185
111,-81.75,1.00895
111.75,-81.75,1.00895
112.5,-81.75,1.03574
113.25,-81.75,1.03574
114,-81.75,1.0638
114.75,-81.75,1.0638
115.5,-81.75,1.09343
116.25,-81.75,1.06618
117,-81.75,1.12505
117.75,-81.75,1.09523
118.5,-81.75,1.15926
119.25,-81.75,1.12616
120,-81.75,1.15946
120.75,-81.75,1.15946
121.5,-81.75,1.19571
122.25,-81.75,1.19571
123,-81.75,1.23519
123.75,-81.75,1.26852
124.5,-81.75,1.26852
125.25,-81.75,1.23474
-126,-81,1.10272
-125.25,-81,1.14715
-124.5,-81,1.26886
-123.75,-81,1.15465
-123,-81,1.23461
-122.25,-81,1.13739
-121.5,-81,1.19567
-120.75,-81,1.15948
-120,-81,1.15948
-119.25,-81,1.12615
-118.5,-81,1.0603
-117.75,-81,1.09517
-117,-81,1.06608
-116.25,-81,1.06608
-115.5,-81,1.03852
-114.75,-81,1.03852
-114,-81,1.01222
-113.25,-81,1.01222
-112.5,-81,0.986967
-111.75,-81,0.986967
-111,-81,0.962578
-110.25,-81,0.962578
-109.5,-81,0.938912
-108.75,-81,0.95798
-108,-81,0.915852
-107.25,-81,0.93373
-106.5,-81,0.8933
-105.75,-81,0.91006
-105,-81,0.886873
-104.25,-81,0.886873
-103.5,-81,0.864084
-102.75,-81,0.864084
-102,-81,0.841624
-101.25,-81,0.841624
-100.5,-81,0.819435
-99.75,-81,0.819435
-99,-81,0.797466
-98.25,-81,0.797466
-97.5,-81,0.775678
-96.75,-81,0.785446
-96,-81,0.754034
-95.25,-81,0.762948
-94.5,-81,0.732508
-93.75,-81,0.740576
-93,-81,0.718308
-92.25,-81,0.718308
-91.5,-81,0.696127
-90.75,-81,0.696127
-90,-81,0.674019
-89.25,-81,0.674019
-88.5,-81,0.651977
-87.75,-81,0.651977
-87,-81,0.629999
-86.25,-81,0.629999
-85.5,-81,0.608084
-84.75,-81,0.610297
-84,-81,0.586238
-83.25,-81,0.587694
-82.5,-81,0.564467
-81.75,-81,0.565183
-81,-81,0.565183
-80.25,-81,0.542775
-79.5,-81,0.542775
-78.75,-81,0.520485
-78,-81,0.520485
-77.25,-81,0.49833
-76.5,-81,0.496019
-75.75,-81,0.476328
-75,-81,0.473377
-74.25,-81,0.454499
-73.5,-81,0.450936
-72.75,-81,0.450936
-72,-81,0.428716
-71.25,-81,0.428716
-70.5,-81,0.406742
-69.75,-81,0.401204
-69,-81,0.401204
-68.25,-81,0.379
-67.5,-81,0.379
-66.75,-81,0.357122
-66,-81,0.357122
-65.25,-81,0.335595
-64.5,-81,0.335595
-63.75,-81,0.327918
-63,-81,0.314443
-62.25,-81,0.3064
-61.5,-81,0.285319
-60.75,-81,0.285319
-60,-81,0.276281
-59.25,-81,0.264696
-58.5,-81,0.2554
-57.75,-81,0.2554
-57,-81,0.23504
-56.25,-81,0.23504
-55.5,-81,0.215221
-54.75,-81,0.215221
-54,-81,0.204982
-53.25,-81,0.195967
-52.5,-81,0.18562
-51.75,-81,0.18562
-51,-81,0.16688
-50.25,-81,0.156022
-49.5,-81,0.156022
-48.75,-81,0.137931
-48,-81,0.137931
-47.25,-81,0.126706
-46.5,-81,0.120542
-45.75,-81,0.109397
-45,-81,0.109397
-44.25,-81,0.0928452
-43.5,-81,0.0928452
-42.75,-81,0.0815545
-42,-81,0.0770679
-41.25,-81,0.0659699
-40.5,-81,0.0659699
-39.75,-81,0.0546799
-39,-81,0.040189
-38.25,-81,0.040189
-37.5,-81,0.0290456
-36.75,-81,0.0265738
-36,-81,0.0157694
-35.25,-81,0.0157694
-34.5,-81,0.00491618
-33.75,-81,0.00341435
-33,-81,-0.00703009
-32.25,-81,-0.00703009
-31.5,-81,-0.0174534
-30.75,-81,-0.0278228
-30,-81,-0.0279643
-29.25,-81,-0.0378238
-28.5,-81,-0.0378238
-27.75,-81,-0.0475625
-27,-81,-0.0468042
-26.25,-81,-0.0559742
-25.5,-81,-0.0559742
-24.75,-81,-0.0649601
-24,-81,-0.0649601
-23.25,-81,-0.0717085
-22.5,-81,-0.0717085
-21.75,-81,-0.079831
-21,-81,-0.0876834
-20.25,-81,-0.0876834
-19.5,-81,-0.095239
-18.75,-81,-0.095239
-18,-81,-0.098864
-17.25,-81,-0.098864
-16.5,-81,-0.105362
-15.75,-81,-0.105362
-15,-81,-0.111494
-14.25,-81,-0.117238
-13.5,-81,-0.117238
-12.75,-81,-0.122574
-12,-81,-0.117523
-11.25,-81,-0.122075
-10.5,-81,-0.122075
-9.75,-81,-0.126191
-9,-81,-0.129855
-8.25,-81,-0.129855
-7.5,-81,-0.133055
-6.75,-81,-0.133055
-6,-81,-0.13578
-5.25,-81,-0.138019
-4.5,-81,-0.138019
-3.75,-81,-0.139765
-3,-81,-0.141011
-2.25,-81,-0.141011
-1.5,-81,-0.141753
-0.75,-81,-0.141753
0,-81,-0.141989
0.75,-81,-0.141717
1.5,-81,-0.141717
2.25,-81,-0.140939
3,-81,-0.140939
3.75,-81,-0.139657
4.5,-81,-0.137876
5.25,-81,-0.137876
6,-81,-0.135602
6.75,-81,-0.132843
7.5,-81,-0.132843
8.25,-81,-0.129609
9,-81,-0.129609
9.75,-81,-0.125911
10.5,-81,-0.121763
11.25,-81,-0.121763
12,-81,-0.117178
12.75,-81,-0.122202
13.5,-81,-0.116834
14.25,-81,-0.116834
15,-81,-0.11106
15.75,-81,-0.104899
16.5,-81,-0.104899
17.25,-81,-0.0983718
18,-81,-0.0983718
18.75,-81,-0.0946888
19.5,-81,-0.0946888
20.25,-81,-0.0871067
21,-81,-0.0871067
21.75,-81,-0.079229
22.5,-81,-0.0710826
23.25,-81,-0.0710826
24,-81,-0.0642793
24.75,-81,-0.0642793
25.5,-81,-0.0552723
26.25,-81,-0.0552723
27,-81,-0.0460827
27.75,-81,-0.0468072
28.5,-81,-0.0370505
29.25,-81,-0.0370505
30,-81,-0.0271745
30.75,-81,-0.0269982
31.5,-81,-0.0166139
32.25,-81,-0.0061774
33,-81,-0.0061774
33.75,-81,0.00427864
34.5,-81,0.00581605
35.25,-81,0.016679
36,-81,0.016679
36.75,-81,0.0274914
37.5,-81,0.0299992
38.25,-81,0.0411487
39,-81,0.0411487
39.75,-81,0.0556804
40.5,-81,0.0669727
41.25,-81,0.0669727
42,-81,0.0780715
42.75,-81,0.0825942
43.5,-81,0.0938834
44.25,-81,0.0938834
45,-81,0.110468
45.75,-81,0.110468
46.5,-81,0.121608
47.25,-81,0.127809
48,-81,0.139027
48.75,-81,0.139027
49.5,-81,0.157144
50.25,-81,0.157144
51,-81,0.167991
51.75,-81,0.186753
52.5,-81,0.186753
53.25,-81,0.197086
54,-81,0.206137
54.75,-81,0.216359
55.5,-81,0.216359
56.25,-81,0.236193
57,-81,0.236193
57.75,-81,0.256568
58.5,-81,0.256568
59.25,-81,0.265842
60,-81,0.27746
60.75,-81,0.286474
61.5,-81,0.286474
62.25,-81,0.307562
63,-81,0.315578
63.75,-81,0.329083
64.5,-81,0.336732
65.25,-81,0.336732
66,-81,0.358258
66.75,-81,0.358258
67.5,-81,0.380132
68.25,-81,0.380132
69,-81,0.402329
69.75,-81,0.402329
70.5,-81,0.407834
71.25,-81,0.429798
72,-81,0.429798
72.75,-81,0.452004
73.5,-81,0.452004
74.25,-81,0.455532
75,-81,0.47443
75.75,-81,0.477344
76.5,-81,0.497053
77.25,-81,0.499327
78,-81,0.521461
78.75,-81,0.521461
79.5,-81,0.543728
80.25,-81,0.543728
81,-81,0.566111
81.75,-81,0.566111
82.5,-81,0.56536
83.25,-81,0.588595
84,-81,0.587104
84.75,-81,0.611169
85.5,-81,0.608922
86.25,-81,0.630806
87,-81,0.630806
87.75,-81,0.652753
88.5,-81,0.652753
89.25,-81,0.674763
90,-81,0.674763
90.75,-81,0.696838
91.5,-81,0.696838
92.25,-81,0.718986
93,-81,0.718986
93.75,-81,0.74122
94.5,-81,0.733125
95.25,-81,0.763556
96,-81,0.754618
96.75,-81,0.786019
97.5,-81,0.776229
98.25,-81,0.797984
99,-81,0.797984
99.75,-81,0.819919
100.5,-81,0.819919
101.25,-81,0.842076
102,-81,0.842076
102.75,-81,0.864503
103.5,-81,0.864503
104.25,-81,0.887259
105,-81,0.887259
105.75,-81,0.910414
106.5,-81,0.893643
107.25,-81,0.934051
108,-81,0.916165
108.75,-81,0.958268
109.5,-81,0.939193
110.25,-81,0.962827
111,-81,0.962827
111.75,-81,0.987184
112.5,-81,0.987184
113.25,-81,1.01241
114,-81,1.01241
114.75,-81,1.03866
115.5,-81,1.03866
116.25,-81,1.06618
117,-81,1.06618
117.75,-81,1.09523
118.5,-81,1.0604
119.25,-81,1.12616
120,-81,1.15946
120.75,-81,1.15946
121.5,-81,1.19571
122.25,-81,1.13766
123,-81,1.23519
123.75,-81,1.15495
124.5,-81,1.26852
125.25,-81,1.14771
126,-81,1.10353
-126,-80.25,1.04549
-125.25,-80.25,1.14715
-124.5,-80.25,1.06718
-123.75,-80.25,1.15465
-123,-80.25,1.13739
-122.25,-80.25,1.13739
-121.5,-80.25,1.11273
-120.75,-80.25,1.11273
-120,-80.25,1.08646
-119.25,-80.25,1.08646
-118.5,-80.25,1.0603
-117.75,-80.25,1.0603
-117,-80.25,1.03479
-116.25,-80.25,1.01004
-115.5,-80.25,1.01004
-114.75,-80.25,0.986039
-114,-80.25,0.986039
-113.25,-80.25,0.962729
-112.5,-80.25,0.962729
-111.75,-80.25,0.940034
-111,-80.25,0.962578
-110.25,-80.25,0.917877
-109.5,-80.25,0.938912
-108.75,-80.25,0.896185
-108,-80.25,0.915852
-107.25,-80.25,0.8933
-106.5,-80.25,0.8933
-105.75,-80.25,0.871172
-105,-80.25,0.871172
-104.25,-80.25,0.849397
-103.5,-80.25,0.849397
-102.75,-80.25,0.827915
-102,-80.25,0.827915
-101.25,-80.25,0.806675
-100.5,-80.25,0.806675
-99.75,-80.25,0.785632
-99,-80.25,0.797466
-98.25,-80.25,0.764749
-97.5,-80.25,0.775678
-96.75,-80.25,0.743994
-96,-80.25,0.754034
-95.25,-80.25,0.732508
-94.5,-80.25,0.732508
-93.75,-80.25,0.711076
-93,-80.25,0.711076
-92.25,-80.25,0.689721
-91.5,-80.25,0.689721
-90.75,-80.25,0.668431
-90,-80.25,0.668431
-89.25,-80.25,0.647197
-88.5,-80.25,0.647197
-87.75,-80.25,0.626015
-87,-80.25,0.629999
-86.25,-80.25,0.604884
-85.5,-80.25,0.608084
-84.75,-80.25,0.583806
-84,-80.25,0.586238
-83.25,-80.25,0.564467
-82.5,-80.25,0.564467
-81.75,-80.25,0.564467
-81,-80.25,0.542782
-80.25,-80.25,0.542782
-79.5,-80.25,0.521194
-78.75,-80.25,0.520485
-78,-80.25,0.49972
-77.25,-80.25,0.49833
-76.5,-80.25,0.478374
-75.75,-80.25,0.476328
-75,-80.25,0.454499
-74.25,-80.25,0.454499
-73.5,-80.25,0.454499
-72.75,-80.25,0.432863
-72,-80.25,0.428716
-71.25,-80.25,0.411443
-70.5,-80.25,0.406742
-69.75,-80.25,0.390261
-69,-80.25,0.385037
-68.25,-80.25,0.385037
-67.5,-80.25,0.363624
-66.75,-80.25,0.363624
-66,-80.25,0.342527
-65.25,-80.25,0.342527
-64.5,-80.25,0.335595
-63.75,-80.25,0.314443
-63,-80.25,0.314443
-62.25,-80.25,0.29369
-61.5,-80.25,0.29369
-60.75,-80.25,0.285319
-60,-80.25,0.273359
-59.25,-80.25,0.264696
-58.5,-80.25,0.253473
-57.75,-80.25,0.244556
-57,-80.25,0.244556
-56.25,-80.25,0.22492
-55.5,-80.25,0.22492
-54.75,-80.25,0.215221
-54,-80.25,0.195967
-53.25,-80.25,0.195967
-52.5,-80.25,0.177299
-51.75,-80.25,0.177299
-51,-80.25,0.16688
-50.25,-80.25,0.159237
-49.5,-80.25,0.148785
-48.75,-80.25,0.148785
-48,-80.25,0.131354
-47.25,-80.25,0.131354
-46.5,-80.25,0.120542
-45.75,-80.25,0.114606
-45,-80.25,0.103873
-44.25,-80.25,0.103873
-43.5,-80.25,0.0928452
-42.75,-80.25,0.0770679
-42,-80.25,0.0770679
-41.25,-80.25,0.0659699
-40.5,-80.25,0.0620824
-39.75,-80.25,0.0512122
-39,-80.25,0.0512122
-38.25,-80.25,0.0372962
-37.5,-80.25,0.0372962
-36.75,-80.25,0.0265738
-36,-80.25,0.0265738
