x,y,diff_aff
-42.0,-58.5,0.0005498028928334203
-41.25,-58.5,0.0003046759587589376
-40.5,-58.5,-0.00015998061332678226
-39.75,-58.5,-0.0005701452948602068
-39.0,-58.5,-0.0007328258600448473
-38.25,-58.5,-0.0012949078251192625
-37.5,-58.5,0.0019494787777481065
-36.75,-58.5,-0.001864972629614943
-36.0,-58.5,0.0012889763571791932
-35.25,-58.5,0.0002905520508193066
-34.5,-58.5,0.000779366411618479
-33.75,-58.5,-0.0003006331858008554
-33.0,-58.5,-0.0016024162426403477
-32.25,-58.5,-0.0007100839549312871
-31.5,-58.5,-0.0020486991143173865
-30.75,-58.5,0.00075939389465721
-30.0,-58.5,-0.0008061354268058749
-29.25,-58.5,0.0004087009609802829
-28.5,-58.5,-0.0011437849816712392
-27.75,-58.5,0.0014406786385038114
-27.0,-58.5,-0.0012567619722703384
-26.25,-58.5,0.0012112795643879695
-25.5,-58.5,-0.0004711673028739271
-24.75,-58.5,0.0018771625951557451
-24.0,-58.5,-0.00039929156809847535
-23.25,-58.5,0.0018259476039567308
-22.5,-58.5,0.0001013785417570386
-21.75,-58.5,-0.0016561329645921642
-21.0,-58.5,0.0004101866394786331
-20.25,-58.5,-0.0012049849914301976
-19.5,-58.5,0.0006982288667338188
-18.75,-58.5,-0.0009724519654340132
-18.0,-58.5,0.0007981737080976145
-17.25,-58.5,-0.0002067156412348531
-16.5,-58.5,0.0014291086913199892
-15.75,-58.5,-8.0285587083187e-05
-15.0,-58.5,-0.0015208062506478978
-14.25,-58.5,-9.27168204192183e-05
-13.5,-58.5,-0.001509746599164214
-12.75,-58.5,0.001096682884553557
-12.0,-58.5,-8.650923276496553e-05
-11.25,-58.5,0.0010583967833968158
-10.5,-58.5,-7.383434988471327e-05
-9.75,-58.5,0.0009235949753278391
-9.0,-58.5,-0.00015001643699683737
-8.25,-58.5,-0.0010716350979821099
-7.5,-58.5,-0.0002906927024576497
-6.75,-58.5,-0.001128593436533036
-6.0,-58.5,-0.0017980367021926263
-5.25,-58.5,-0.0012406230974520566
-4.5,-58.5,0.001647548573719973
-3.75,-58.5,0.001171177713307811
-3.0,-58.5,0.0008727720955149509
-2.25,-58.5,0.0011354335143883704
-1.5,-58.5,0.0009447488135836749
-0.75,-58.5,0.0010575191891321611
0.0,-58.5,0.0009752440430181863
0.75,-58.5,0.0010764191891321634
1.5,-58.5,0.0009636488135836771
2.25,-58.5,0.001173133514388365
3.0,-58.5,0.0009104720955149456
3.75,-58.5,0.0012275777133078092
4.5,-58.5,0.0017223485737199729
5.25,-58.5,-0.0011535230974520569
6.0,-58.5,-0.0017109367021926267
6.75,-58.5,-0.001022793436533033
7.5,-58.5,-0.00016659270245764773
8.25,-58.5,-0.0009475350979821079
9.0,-58.5,-7.916436996838194e-06
9.75,-58.5,0.001083094975327839
10.5,-58.5,8.566565011528665e-05
11.25,-58.5,0.0012348967833968154
12.0,-58.5,8.999076723503405e-05
12.75,-58.5,0.001289482884553557
13.5,-58.5,-0.0013017465991642142
14.25,-58.5,0.0001311831795807808
15.0,-58.5,-0.0012969062506478987
15.75,-58.5,0.00015891441291681144
16.5,-58.5,0.0016827086913199889
17.25,-58.5,4.688435876514657e-05
18.0,-58.5,0.0010819737080976152
18.75,-58.5,-0.0006886519654340124
19.5,-58.5,0.0009949288667338192
20.25,-58.5,-0.0009082849914301971
21.0,-58.5,0.0007188966394786334
21.75,-58.5,-0.0013299130243937295
22.5,-58.5,0.0004387884819554728
23.25,-58.5,0.0021737155441551655
24.0,-58.5,-5.151859799925793e-05
24.75,-58.5,0.0022524425353541797
25.5,-58.5,-9.587730287392718e-05
26.25,-58.5,0.001595029564387969
27.0,-58.5,-0.0008730119722703388
27.75,-58.5,0.0018506786385038103
28.5,-58.5,-0.0007337849816712403
29.25,-58.5,0.0008251009609802837
30.0,-58.5,-0.0003703354268058748
30.75,-58.5,0.0012004938946572098
31.5,-58.5,-0.0016075991143173866
32.25,-58.5,-0.0002644839549312862
33.0,-58.5,-0.0011372162426403452
33.75,-58.5,0.0001678668141991413
34.5,-58.5,0.0012502664116184822
35.25,-58.5,0.0007811520508193073
36.0,-58.5,0.0017808763571791897
36.75,-58.5,-0.0013730726296149465
37.5,-58.5,0.002461578777748108
38.25,-58.5,-0.0007828078251192611
39.0,-58.5,-0.0002216264580605018
39.75,-58.5,-3.89452948602112e-05
40.5,-58.5,0.0003693193866732142
41.25,-58.5,0.0008539759587589402
42.0,-58.5,0.0010959028928334141
42.75,-58.5,-0.002389617153557358
43.5,-58.5,0.0019349750231364288
44.25,-58.5,-0.0016123122048660732
45.0,-58.5,-0.001968687209784048
45.75,-58.5,0.002335602167130163
46.5,-58.5,-0.0013080579598691716
47.25,-58.5,0.00315814795762491
48.0,-58.5,-0.0005324914426850097
48.75,-58.5,-0.0017950881211120095
49.5,-58.5,0.00032822981560816367
50.25,-58.5,-0.001221135969863285
51.0,-58.5,0.001288372661377865
51.75,-58.5,-0.0005682323303553144
52.5,-58.5,0.0023441208168157174
53.25,-58.5,0.00017337230132551118
54.0,-58.5,-0.0036755077776086387
54.75,-58.5,0.000971570282361417
55.5,-58.5,-0.0020464353798601564
56.25,-58.5,0.001844570918231342
57.0,-58.5,-0.0015385005257121942
57.75,-58.5,0.0027934639112835447
58.5,-58.5,-0.0009716374334427236
59.25,-58.5,0.003818332983709566
60.0,-58.5,-0.0003407324800774325
60.75,-58.5,0.004211225976761768
61.5,-58.5,0.0003371963939140521
62.25,-58.5,-0.0035307973079944377
63.0,-58.5,0.0010733046726017492
63.75,-58.5,-0.0044745514857062185
64.5,-58.5,0.0018696880384904968
65.25,-58.5,-0.004118958814338491
66.0,-58.5,0.0027324780550241345
66.75,-58.5,-0.003716971452638884
67.5,-58.5,0.003663758444394344
68.25,-58.5,-0.003250392055441559
69.0,-58.5,0.0009365949883230473
69.75,-58.5,-0.0027372445433725967
70.5,-58.5,0.001454143170880412
71.25,-58.5,-0.0021502837300137745
72.0,-58.5,0.00202848671425801
72.75,-58.5,-0.0015065275558346913
73.5,-58.5,0.0026566854200212875
74.25,-58.5,-0.0007938265169218084
75.0,-58.5,0.003358942613492677
75.75,-58.5,-0.0066630071887353315
76.5,-58.5,0.004132330056550754
77.25,-58.5,-0.006422027710179495
78.0,-58.5,0.0049809434317001355
78.75,-58.5,-0.006111750537653782
79.5,-58.5,-0.002705091677771637
80.25,-58.5,-0.005728062048183907
81.0,-58.5,-0.002369643708420799
81.75,-58.5,-0.005258818718012759
82.5,-58.5,-0.001953581096803214
83.25,-58.5,0.0012210990559904378
84.0,-58.5,-0.0014487722794751523
84.75,-58.5,0.0016608228372697043
85.5,-58.5,-0.0008480916731489763
86.25,-58.5,0.002193490169425494
87.0,-58.5,-0.00014440771438084532
87.75,-58.5,0.002825226635745137
88.5,-58.5,0.0006643812594904208
89.25,-58.5,0.003552098017950811
90.0,-58.5,0.001592448673004676
90.75,-58.5,0.004411421264339077
91.5,-58.5,0.002663027752267122
92.25,-58.5,0.005400274116945214
93.0,-58.5,-0.012157809740843906
93.75,-58.5,0.006522788139212976
94.5,-58.5,0.0089651155983681
95.25,-58.5,-0.009926749621343434
96.0,-58.5,0.010163132678512876
96.75,-58.5,-0.009352207601280194
97.5,-58.5,0.01150721757896428
98.25,-58.5,-0.008637520018875189
99.0,-58.5,-0.007407330692450476
99.75,-58.5,-0.007733268263170501
100.5,-58.5,-0.006637308810408915
101.25,-58.5,0.016483613447555945
102.0,-58.5,-0.005670405806771028
102.75,-58.5,-0.005006450295581333
103.5,-58.5,-0.004506478157779381
104.25,-58.5,-0.00398736979023423
105.0,-58.5,-0.0031151849945112997
105.75,-58.5,-0.0027638938698278936
106.5,-58.5,-0.0015034007336793276
107.25,-58.5,-0.0012986398043435265
108.0,-58.5,-0.0014826708833861058
108.75,-58.5,0.0004115897513847222
109.5,-58.5,5.3225822160329894e-05
110.25,-58.5,0.0023991715472190256
111.0,-58.5,0.0018394927082825974
111.75,-58.5,0.00466227302754274
112.5,-58.5,0.003902470643903644
113.25,-58.5,0.0026892051604960887
114.0,-58.5,0.006261440696380849
114.75,-58.5,0.004819207152340688
115.5,-58.5,0.008917570310097545
116.25,-58.5,0.007242494288712209
117.0,-58.5,0.011876038889750029
117.75,-58.5,0.009962192152897897
118.5,-58.5,0.007524972018625564
119.25,-58.5,0.012975372506776467
120.0,-58.5,0.010279393617350557
120.75,-58.5,0.01626799348925201
121.5,-58.5,0.013311225943889754
122.25,-58.5,0.009824007259072204
123.0,-58.5,0.016606325474486233
123.75,-58.5,0.012859126768722945
124.5,-58.5,-0.017671648659783046
125.25,-58.5,0.01612197526834208
126.0,-58.5,-0.01444009114924985
126.75,-58.5,0.019592158067597704
127.5,-58.5,0.014885519593562269
128.25,-58.5,-0.015793970690416853
129.0,-58.5,0.01828545398955514
129.75,-58.5,-0.012306146564956377
130.5,-58.5,-0.0175839936197434
131.25,-58.5,0.01638494870613326
132.0,-58.5,-0.014063282714214295
132.75,-58.5,0.0198174180993705
133.5,-58.5,-0.010464953972481802
134.25,-58.5,-0.016060138996820003
135.0,-58.5,0.017452632658943187
135.75,-58.5,-0.012475240667853403
136.5,-58.5,-0.018097485756528503
137.25,-58.5,-0.00891972759235389
138.0,-58.5,-0.014515936741176745
-138.0,-57.75,0.006644483854178269
-137.25,-57.75,0.012335258725810115
-136.5,-57.75,0.01807711664914518
-135.75,-57.75,0.0089514682570795
-135.0,-57.75,0.014657402055929913
-134.25,-57.75,0.005514048413109075
-133.5,-57.75,0.011164967130182404
-132.75,-57.75,0.0020761376118462044
-132.0,-57.75,0.007660498131102353
-131.25,-57.75,0.01308607174778989
-130.5,-57.75,0.004209504042484297
-129.75,-57.75,0.00950345275993257
-129.0,-57.75,0.0008580592946005883
-128.25,-57.75,0.006006574813063187
-127.5,-57.75,0.010822987355007252
-126.75,-57.75,0.002665494265598728
-126.0,-57.75,0.007289029763115573
-125.25,-57.75,-0.0004871968469630783
-124.5,-57.75,0.0039357546337972504
-123.75,-57.75,0.007932063610092882
-123.0,-57.75,0.0008077121414541699
-122.25,-57.75,0.004580819831011995
-121.5,-57.75,-0.0020576432220163476
-120.75,-57.75,0.0014853887640910723
-120.0,-57.75,-0.004647066270196093
-119.25,-57.75,-0.0013329903844081503
-118.5,-57.75,0.0014926403420809642
-117.75,-57.75,-0.0038561561502590547
-117.0,-57.75,-0.0012574037820543837
-116.25,-57.75,-0.006082084612835437
-115.5,-57.75,-0.0037072225632283073
-114.75,-57.75,-0.0018078176332330387
-114.0,-57.75,-0.005854875803006171
-113.25,-57.75,-0.0041654568741131826
-112.5,-57.75,-0.007711536925927853
-111.75,-57.75,-0.0062261757600156065
-111.0,-57.75,-0.009292403277159134
-110.25,-57.75,-0.00800017761626276
-109.5,-57.75,-0.007132612400300664
-108.75,-57.75,-0.00950370762927294
-108.0,-57.75,-0.008806445362709803
-107.25,-57.75,0.015930018915318422
-106.5,-57.75,-0.010236272934092405
-105.75,-57.75,0.013939691049370873
-105.0,-57.75,-0.011413208737422686
-104.25,-57.75,-0.01142397229447295
-103.5,-57.75,0.011399460179785326
-102.75,-57.75,-0.012515066798717833
-102.0,-57.75,0.009704422849391325
-101.25,-57.75,-0.013404023034634782
-100.5,-57.75,0.008219493886542473
-99.75,-57.75,0.006848949692297046
-99.0,-57.75,0.0069103144818462026
-98.25,-57.75,0.005425665997224938
-97.5,-57.75,0.003676884635302413
-96.75,-57.75,0.004190940495296003
-96.0,-57.75,0.002328797696266316
-95.25,-57.75,0.003117486138996206
-94.5,-57.75,0.0011659998433289909
-93.75,-57.75,0.002210207245820772
-93.0,-57.75,0.0001441262869412152
-92.25,-57.75,0.0014257450063772104
-91.5,-57.75,-0.0007389605164974111
-90.75,-57.75,0.000778057559569667
-90.0,-57.75,-0.0014702725273000317
-89.25,-57.75,-0.003911980677889226
-88.5,-57.75,-0.0020800908128241202
-87.75,-57.75,-0.004603614892417784
-87.0,-57.75,-0.002578576837296398
-86.25,-57.75,-0.005179982627616486
-85.5,-57.75,-0.0029728621641608166
-84.75,-57.75,-0.005649227407242385
-84.0,-57.75,0.00804789174235604
-83.25,-57.75,-0.006026522655835143
-82.5,-57.75,0.007107541358497116
-81.75,-57.75,0.003584047904413523
-81.0,-57.75,0.006265991001757537
-80.25,-57.75,0.0026933407497465867
-79.5,-57.75,0.005510085188067448
-78.75,-57.75,0.0018942243167202055
-78.0,-57.75,-0.001821265784921422
-77.25,-57.75,0.0011846029228295418
-76.5,-57.75,-0.0025631934806530643
-75.75,-57.75,0.0005533330443176776
-75.0,-57.75,-0.0032248354427278914
-74.25,-57.75,-7.710902102858741e-06
-73.5,-57.75,-0.003812317254433345
-72.75,-57.75,-0.0005076724401890664
-72.0,-57.75,-0.004335776459369972
-71.25,-57.75,-0.0009456233318194951
-70.5,-57.75,-0.004784230998007288
-69.75,-57.75,0.0029763586809708475
-69.0,-57.75,-0.005174866255198196
-68.25,-57.75,0.0021010642927029033
-67.5,-57.75,-0.005512783893603934
-66.75,-57.75,0.0013035234041593735
-66.0,-57.75,-0.005793049694946428
-65.25,-57.75,0.0005584908289220092
-64.5,-57.75,-0.0037807892425132106
-63.75,-57.75,-0.00011499755206989537
-63.0,-57.75,-0.0044351281195915415
-62.25,-57.75,-0.000733121143512705
-61.5,-57.75,0.004206915733348887
-60.75,-57.75,-0.0013030055286937514
-60.0,-57.75,0.0032201270306725094
-59.25,-57.75,-0.0018257404099611962
-58.5,-57.75,0.002297463911283548
-57.75,-57.75,-0.0022923676484109257
-57.0,-57.75,0.001443866573616559
-56.25,-57.75,-0.0030779709662344668
-55.5,-57.75,0.0006582393351668714
-54.75,-57.75,-0.003780622125310329
-54.0,-57.75,-5.748956594406329e-05
-53.25,-57.75,0.0024535473109175004
-52.5,-57.75,-0.0007195114947256276
-51.75,-57.75,0.0014613938186919806
-51.0,-57.75,-0.0013108025305516302
-50.25,-57.75,0.0005539173980131651
-49.5,-57.75,-0.0038773344353005695
-48.75,-57.75,-0.00025590646976082765
-48.0,-57.75,0.003333933718863452
-47.25,-57.75,-0.0009970337353300412
-46.5,-57.75,-0.00012502737082659143
-45.75,-57.75,-0.0016375639320645036
-45.0,-57.75,-0.0010060505952316778
-44.25,-57.75,0.002458846857949948
-43.5,-57.75,-0.0017892350935647117
-42.75,-57.75,0.0016183214906939497
-42.0,-57.75,-0.0024456953495871347
-41.25,-57.75,0.0008948629562457594
-40.5,-57.75,0.0007094880359734823
-39.75,-57.75,0.0002772139764882983
-39.0,-57.75,-6.696759442892386e-05
-38.25,-57.75,0.003119977541499827
-37.5,-57.75,-0.0007137159308174962
-36.75,-57.75,-0.0014876294728956019
-36.0,-57.75,0.0015767872799661922
-35.25,-57.75,-0.0020877776325451958
-34.5,-57.75,0.0008873080824155638
-33.75,-57.75,-0.00027739504418471117
-33.0,-57.75,0.0003599028213878523
-32.25,-57.75,-0.0008572588518335547
-31.5,-57.75,0.0019212583405386723
-30.75,-57.75,-0.0012483258669788756
-30.0,-57.75,0.0014296939077546866
-29.25,-57.75,-4.922120627816676e-05
-28.5,-57.75,0.001126756299642661
-27.75,-57.75,-0.0003398028772498927
-27.0,-57.75,-0.00192913898930066
-26.25,-57.75,0.0004718640297256124
-25.5,-57.75,-0.00194760495640082
-24.75,-57.75,0.0003372073545447156
-24.0,-57.75,-0.0013300425165750308
-23.25,-57.75,0.0008351275683726696
-22.5,-57.75,-0.0011315337381859894
-21.75,-57.75,0.0009109379530482988
-21.0,-57.75,-0.000748823218477879
-20.25,-57.75,0.0011684743618777423
-19.5,-57.75,-0.0002873792198061272
-18.75,-57.75,0.0015028630667780919
-18.0,-57.75,-6.959591514173365e-05
-17.25,-57.75,-0.0016082471953307934
-16.5,-57.75,-1.537821546034393e-05
-15.75,-57.75,-0.0006511206703600642
-15.0,-57.75,0.0008055385963144368
-14.25,-57.75,-0.0005338962293272471
-13.5,-57.75,0.0007859497360573862
-12.75,-57.75,-0.0005348157333281492
-12.0,-57.75,-0.0017448675208263723
-11.25,-57.75,-0.0006314486835643993
-10.5,-57.75,0.0019065395824264704
-9.75,-57.75,0.0008637098354749712
-9.0,-57.75,-4.211400379271896e-05
-8.25,-57.75,0.000789932183684141
-7.5,-57.75,-4.455220011011923e-05
-6.75,-57.75,0.0006423310507775518
-6.0,-57.75,-0.00011001626960587679
-5.25,-57.75,-0.0006965863870569133
-4.5,-57.75,-0.00022256853729377135
-3.75,-57.75,-0.0007065848468956679
-3.0,-57.75,-0.0010123341198312874
-2.25,-57.75,-0.0007571169541162812
-1.5,-57.75,-0.0009531333497506678
-0.75,-57.75,-0.0008437833067344302
0.0,-57.75,-0.000927366227051904
0.75,-57.75,-0.000824883306734428
1.5,-57.75,-0.0009342333497506655
2.25,-57.75,-0.0007194169541162865
3.0,-57.75,-0.0009746341198312927
3.75,-57.75,-0.0006501848468956697
4.5,-57.75,-0.00014776853729377148
5.25,-57.75,-0.0006217863870569135
6.0,-57.75,-1.701626960588093e-05
6.75,-57.75,0.0007532310507775558
7.5,-57.75,6.634779988988482e-05
8.25,-57.75,0.0009183321836841382
9.0,-57.75,8.628599620727831e-05
9.75,-57.75,0.0010091098354749715
10.5,-57.75,0.0020685395824264693
11.25,-57.75,-0.0004549486835643997
12.0,-57.75,-0.0015683675208263727
12.75,-57.75,-0.0003420157333281493
13.5,-57.75,0.0009944497360573866
14.25,-57.75,-0.0003253962293272468
15.0,-57.75,0.0010290385963144383
15.75,-57.75,-0.0004276206703600627
16.5,-57.75,0.00023822178453965573
17.25,-57.75,-0.0013546471953307937
18.0,-57.75,0.00019760408485826678
18.75,-57.75,0.0017828630667780926
19.5,-57.75,-7.379219806126491e-06
20.25,-57.75,0.001477174302076176
21.0,-57.75,-0.0004401232782794452
21.75,-57.75,0.0012308079530482987
22.5,-57.75,-0.0008116737979875542
23.25,-57.75,0.0011828955085711047
24.0,-57.75,-0.0009822695464758134
24.75,-57.75,0.0006943572947431505
25.5,-57.75,-0.0015904550162023855
26.25,-57.75,0.0008556039699240455
27.0,-57.75,-0.0015453889893006605
27.75,-57.75,5.1397122750106855e-05
28.5,-57.75,0.0015244562996426618
29.25,-57.75,0.00036717879372183404
30.0,-57.75,0.0018513939077546872
30.75,-57.75,-0.0008266258669788751
31.5,-57.75,0.002366858340538673
32.25,-57.75,-0.00041165885183355386
33.0,-57.75,0.0008088028213878544
33.75,-57.75,0.00019110495581528553
34.5,-57.75,0.001358208082415567
35.25,-57.75,-0.0016168776325451925
36.0,-57.75,0.0020686872799661887
36.75,-57.75,-0.0009957294728956054
37.5,-57.75,-0.00022151593081749105
38.25,-57.75,0.0036312775414998263
39.0,-57.75,0.0004443324055710754
39.75,-57.75,0.0007869139764883001
40.5,-57.75,0.0012387880359734788
41.25,-57.75,0.0014212629562457557
42.0,-57.75,-0.0019192953495871384
42.75,-57.75,0.0021605214906939563
43.5,-57.75,-0.001247035093564705
44.25,-57.75,0.0030163468579499503
45.0,-57.75,-0.0004485505952316754
45.75,-57.75,-0.0010857639320645124
46.5,-57.75,0.000446572629173414
47.25,-57.75,-0.0004321337353300342
48.0,-57.75,0.003911233718863441
48.75,-57.75,0.0003213935302391613
49.5,-57.75,-0.0033000344353005806
50.25,-57.75,0.0011429173980131713
51.0,-57.75,-0.000731802530551634
51.75,-57.75,0.002060393818691983
52.5,-57.75,-0.00013051149472563528
53.25,-57.75,0.003062547310917499
54.0,-57.75,0.0005405104340559241
54.75,-57.75,-0.0031826221253103415
55.5,-57.75,0.0012632393351668658
56.25,-57.75,-0.0024729709662344723
57.0,-57.75,0.0020558665736165604
57.75,-57.75,-0.0016843676484109282
58.5,-57.75,0.002914463911283527
59.25,-57.75,-0.0012217404099612028
60.0,-57.75,0.003841127030672492
60.75,-57.75,-0.0006960055286937272
61.5,-57.75,0.0048319157333489016
62.25,-57.75,-0.00012312114351270553
63.0,-57.75,-0.003825128119591542
63.75,-57.75,0.0004970024479301061
64.5,-57.75,-0.003168789242513209
65.25,-57.75,0.0011714908289220116
66.0,-57.75,-0.005196049694946442
66.75,-57.75,0.001917523404159377
67.5,-57.75,-0.00491578389360392
68.25,-57.75,0.0027140642927029057
69.0,-57.75,-0.004578866255198183
69.75,-57.75,0.0035883586809708212
70.5,-57.75,-0.004189230998007276
71.25,-57.75,-0.0003536233318194859
72.0,-57.75,-0.003743776459369963
72.75,-57.75,8.132755981093975e-05
73.5,-57.75,-0.003223317254433339
74.25,-57.75,0.0005772890978971434
75.0,-57.75,-0.002639835442727889
75.75,-57.75,0.0011323330443176738
76.5,-57.75,-0.001984193480653068
77.25,-57.75,0.001758602922829533
78.0,-57.75,-0.0012472657849214308
78.75,-57.75,0.0024632243167201917
79.5,-57.75,0.006072085188067455
80.25,-57.75,0.0032553407497465936
81.0,-57.75,0.006820991001757565
81.75,-57.75,0.004139047904413551
82.5,-57.75,0.007655541358497109
83.25,-57.75,-0.005495522655835139
84.0,-57.75,0.008587891742356024
84.75,-57.75,-0.005125227407242361
85.5,-57.75,-0.0024568621641608
86.25,-57.75,-0.00466398262761647
87.0,-57.75,-0.0020715768372963628
87.75,-57.75,-0.004096614892417749
88.5,-57.75,-0.001581090812824093
89.25,-57.75,-0.003412980677889199
90.0,-57.75,-0.00098127252730007
90.75,-57.75,0.001258057559569703
91.5,-57.75,-0.00025896051649737517
92.25,-57.75,0.0018977450063772383
93.0,-57.75,0.0006161262869412432
93.75,-57.75,0.00267220724582079
94.5,-57.75,0.0016279998433290088
95.25,-57.75,0.0035704861389961873
96.0,-57.75,0.002781797696266297
96.75,-57.75,0.004634940495296003
97.5,-57.75,0.004120884635302413
98.25,-57.75,0.005860665997224901
99.0,-57.75,0.007335308501689619
99.75,-57.75,0.007274949692297028
100.5,-57.75,0.008637493886542502
101.25,-57.75,-0.012996023034634818
102.0,-57.75,0.010113422849391318
102.75,-57.75,-0.012115066798717822
103.5,-57.75,0.01180046017978531
104.25,-57.75,-0.011031972294472947
105.0,-57.75,-0.011028208737422662
105.75,-57.75,0.014324691049370841
106.5,-57.75,-0.009857272934092443
107.25,-57.75,0.01630701891531844
108.0,-57.75,-0.008435445362709793
108.75,-57.75,-0.009138707629272935
109.5,-57.75,-0.00676761240030066
110.25,-57.75,-0.007641177616262762
111.0,-57.75,-0.008938403277159168
111.75,-57.75,-0.005872175760015641
112.5,-57.75,-0.0073625369259278095
113.25,-57.75,-0.003816456874113139
114.0,-57.75,-0.005508875803006186
114.75,-57.75,-0.0014618176332330535
115.5,-57.75,-0.0033652225632282984
116.25,-57.75,-0.005744084612835432
117.0,-57.75,-0.0009194037820543788
117.75,-57.75,-0.0035201561502590517
118.5,-57.75,0.0018286403420809672
119.25,-57.75,-0.0009989903844081494
120.0,-57.75,-0.004315066270196066
120.75,-57.75,0.001817388764091099
121.5,-57.75,-0.0017266432220163497
122.25,-57.75,0.004911819831011993
123.0,-57.75,0.0011377121414541669
123.75,-57.75,0.008262063610092879
124.5,-57.75,0.004264754633797246
125.25,-57.75,-0.00015919684696305558
126.0,-57.75,0.007617029763115596
126.75,-57.75,0.002993494265598723
127.5,-57.75,0.011150987355007247
128.25,-57.75,0.006334574813063182
129.0,-57.75,0.0011860592946005832
129.75,-57.75,0.009831452759932566
130.5,-57.75,0.004536504042484291
131.25,-57.75,0.013413071747789884
132.0,-57.75,0.00798709813110235
132.75,-57.75,0.002402437611846192
133.5,-57.75,0.011491267130182392
134.25,-57.75,0.005839948413109079
135.0,-57.75,0.014983302055929917
135.75,-57.75,0.009277068257079503
136.5,-57.75,0.01840271664914518
137.25,-57.75,0.012660558725810116
138.0,-57.75,0.00696918385417827
-138.0,-57.0,0.004107257818068212
-137.25,-57.0,-0.004851277150392518
-136.5,-57.0,0.0007550606531432028
-135.75,-57.0,-0.008307412185091567
-135.0,-57.0,-0.0026867500756469244
-134.25,-57.0,0.0029307911032498066
-133.5,-57.0,-0.006156127052788958
-132.75,-57.0,-0.0005822394914426418
-132.0,-57.0,-0.009595117507959841
-131.25,-57.0,-0.004081778109550321
-130.5,-57.0,0.0012536050164747153
-129.75,-57.0,-0.0075049612164683754
-129.0,-57.0,-0.002280166642113418
-128.25,-57.0,-0.01079176474662516
-127.5,-57.0,-0.005695525629220863
-126.75,-57.0,-0.01390130576614347
-126.0,-57.0,-0.00894408721692333
-125.25,-57.0,-0.004318690576864265
-124.5,-57.0,-0.011965145746748895
-123.75,-57.0,-0.007516333123446323
-123.0,-57.0,-0.01473826466726974
-122.25,-57.0,-0.010471820775088153
-121.5,-57.0,-0.0066360313476844235
-120.75,-57.0,-0.013151764821614537
-120.0,-57.0,-0.009511069038130815
-119.25,-57.0,0.01954310982417562
-118.5,-57.0,-0.012097234214851788
-117.75,-57.0,0.0166809287455697
-117.0,-57.0,-0.014382407274716458
-116.25,-57.0,-0.011597224335240713
-115.5,-57.0,0.016255447663214295
-114.75,-57.0,-0.013778373338881794
-114.0,-57.0,0.013684276777531729
-113.25,-57.0,0.015154392032298292
-112.5,-57.0,-0.013709027574582033
-111.75,-57.0,0.012636958155325312
-111.0,-57.0,-0.015481632837510112
-110.25,-57.0,0.010388133665189814
-109.5,-57.0,0.011005209822172624
-108.75,-57.0,0.00839368533578655
-108.0,-57.0,0.008833416682274553
-107.25,-57.0,0.008883385921167053
-106.5,-57.0,0.006911664814342411
-105.75,-57.0,0.006809115818200262
-105.0,-57.0,0.00521966717086203
-104.25,-57.0,0.004963444455615251
-103.5,-57.0,0.0037612981685461455
-102.75,-57.0,0.0033421984088720658
-102.0,-57.0,0.0026162109583151016
-101.25,-57.0,0.0019512580748400898
-100.5,-57.0,0.0010902679965684725
-99.75,-57.0,0.0007482347433437897
-99.0,-57.0,-0.00023079384358160038
-98.25,-57.0,-0.00025996726812133053
-97.5,-57.0,-0.0013772795501189594
-96.75,-57.0,-0.001119748630043882
-96.0,-57.0,-0.0023442967658611757
-95.25,-57.0,-0.0038210435607016757
-94.5,-57.0,-0.0031440189153481013
-93.75,-57.0,-0.0047312467504266875
-93.0,-57.0,-0.0038037330460938823
-92.25,-57.0,-0.005483435941253945
-91.5,-57.0,-0.004308451118411494
-90.75,-57.0,-0.006097838379132081
-90.0,-57.0,0.01025442619721062
-89.25,-57.0,-0.006593669349696629
-88.5,-57.0,0.009179845079363536
-87.75,-57.0,0.00642695752407807
-87.0,-57.0,-0.0091353140750835
-86.25,-57.0,0.005412988420783027
-85.5,-57.0,-0.009475170869261501
-84.75,-57.0,0.0045141901143132546
-84.0,-57.0,0.0014740653913506985
-83.25,-57.0,0.003722431041224661
-82.5,-57.0,0.0006222691234655242
-81.75,-57.0,0.0030275676777602456
-81.0,-57.0,-0.00012769123636086066
-80.25,-57.0,0.002422468460476085
-79.5,-57.0,-0.0007889771523551525
-78.75,-57.0,0.0018929659449889447
-78.0,-57.0,-0.001369708227648203
-77.25,-57.0,0.0014379823892637644
-76.5,-57.0,-0.001869980144744765
-75.75,-57.0,0.008300386229856599
-75.0,-57.0,-0.002299930447245274
-74.25,-57.0,0.007358075804106218
-73.5,-57.0,-0.0026566129565586127
-72.75,-57.0,-0.0061200266300224515
-72.0,-57.0,0.0024918108630885283
-71.25,-57.0,-0.00644410645738222
-70.5,-57.0,0.0016791915077825625
-69.75,-57.0,-0.006715289261260526
-69.0,-57.0,0.0009404871164277184
-68.25,-57.0,-0.0069175571011877435
-67.5,-57.0,0.0002645601454234481
-66.75,-57.0,-0.003796179084208262
-66.0,-57.0,-0.0003506970480479099
-65.25,-57.0,0.003114904591243306
-64.5,-57.0,-0.0009113921068042707
-63.75,-57.0,0.004840460699061716
-63.0,-57.0,-0.0014105728720978927
-62.25,-57.0,0.0038994174773686052
-61.5,-57.0,-0.0018714606097209596
-60.75,-57.0,0.0030227091444418597
